X,Y,Field1,Field2,Field3,Field4,Field5,Field6,насел,icon_url
45.03822691,42.828103759,"102986",село Мусийкъонгийкоте,Республика Ингушетия,Джейрахский муниципальный район,"45.038226910000049","42.828103759000044","0",./0.png
45.0182343490001,42.8094897230001,"102987",село Мяшхи,Республика Ингушетия,Джейрахский муниципальный район,"45.018234349000068","42.809489723000070","0",./0.png
45.0195070950001,42.8312007260001,"102988",село Нийкойте,Республика Ингушетия,Джейрахский муниципальный район,"45.019507095000051","42.831200726000077","0",./0.png
44.7586435810001,42.810855647,"102989",село Кошк,Республика Ингушетия,Джейрахский муниципальный район,"44.758643581000058","42.810855647000039","0",./0.png
45.0601263520001,42.7873140450001,"102990",село Койрах,Республика Ингушетия,Джейрахский муниципальный район,"45.060126352000054","42.787314045000073","0",./0.png
45.053327014,42.819624763,"102991",село Дакхала,Республика Ингушетия,Джейрахский муниципальный район,"45.053327014000047","42.819624763000036","0",./0.png
44.9016848690001,42.8280579410001,"102992",село Оздиг,Республика Ингушетия,Джейрахский муниципальный район,"44.901684869000064","42.828057941000054","0",./0.png
44.8883790960001,42.835194744,"102993",село Кели,Республика Ингушетия,Джейрахский муниципальный район,"44.888379096000051","42.835194744000034","0",./0.png
44.8742243830001,42.8262192560001,"102994",село Дошалкхе,Республика Ингушетия,Джейрахский муниципальный район,"44.874224383000069","42.826219256000059","0",./0.png
44.716202536,42.830357287,"102995",село Кашети,Республика Ингушетия,Джейрахский муниципальный район,"44.716202536000026","42.830357287000027","0",./0.png
45.0128192390001,42.97924699,"102996",село Алкун,Республика Ингушетия,Сунженский муниципальный район,"45.012819239000066","42.979246990000036","1180",./1.png
44.7070559380001,42.812579767,"102997",село Армхи,Республика Ингушетия,Джейрахский муниципальный район,"44.707055938000053","42.812579767000045","162",./0.png
