X,Y,Field1,Field2,Field3,Field4,Field5,Field6,насел,icon_url
33.188492549,67.460962695,"64658",поселок Питкуль,Мурманская область,муниципальный округ Город Полярные Зори,"33.188492549000046","67.460962695000035","4",./0.png
33.475177097,67.4815526400001,"64659",поселок Речной,Мурманская область,муниципальный округ Город Апатиты,"33.475177097000028","67.481552640000075","0",./0.png
33.6361752870001,67.561112877,"64660",населенный пункт Титан,Мурманская область,муниципальный округ Город Кировск,"33.636175287000071","67.561112877000028","1364",./1.png
33.2013606090001,67.6336686760001,"64661",поселок Щучье,Мурманская область,муниципальный округ Город Апатиты,"33.201360609000062","67.633668676000070","0",./0.png
33.2140761040001,67.6703046490001,"64662",железнодорожная станция Хибины,Мурманская область,муниципальный округ Город Апатиты,"33.214076104000071","67.670304649000059","0",./0.png
33.668236221,67.6120588470001,"64663",город Кировск,Мурманская область,муниципальный округ Город Кировск,"33.668236221000029","67.612058847000071","26020",./3.png
33.407189165,67.5680236570001,"64664",город Апатиты,Мурманская область,муниципальный округ Город Апатиты,"33.407189165000034","67.568023657000083","54667",./5.png
34.179350459,67.60848409,"64665",населенный пункт Коашва,Мурманская область,муниципальный округ Город Кировск,"34.179350459000034","67.608484090000047","812",./2.png
34.320815501,67.543490628,"64666",поселок Зашеек на Умбозере,Мурманская область,муниципальный округ Город Кировск,"34.320815501000027","67.543490628000029","4",./0.png
31.418793049,67.1212987420001,"64667",поселок Бараки,Мурманская область,Кандалакшский муниципальный район,"31.418793049000044","67.121298742000079","4",./0.png
31.8877403500001,67.046722533,"64668",поселок Неблагорский,Мурманская область,Кандалакшский муниципальный район,"31.887740350000058","67.046722533000036","4",./0.png
32.191729821,67.006777915,"64669",поселок при станции Ручьи,Мурманская область,Кандалакшский муниципальный район,"32.191729821000024","67.006777915000043","4",./0.png
32.1807251610001,67.103992669,"64670",село Федосеевка,Мурманская область,Кандалакшский муниципальный район,"32.180725161000055","67.103992669000036","400",./2.png
32.2710308480001,67.0803789460001,"64671",населённый пункт Белое Море,Мурманская область,Кандалакшский муниципальный район,"32.271030848000066","67.080378946000053","800",./2.png
32.2703480640001,67.1493152480001,"64672",поселок при станции Проливы,Мурманская область,Кандалакшский муниципальный район,"32.270348064000075","67.149315248000050","70",./0.png
32.3401428920001,67.1980153710001,"64673",поселок Лупче-Савино,Мурманская область,Кандалакшский муниципальный район,"32.340142892000074","67.198015371000054","0",./0.png
32.41283034,67.151254088,"64674",город Кандалакша,Мурманская область,Кандалакшский муниципальный район,"32.412830340000028","67.151254088000030","30379",./3.png
32.4785222470001,67.2968749830001,"64675",населённый пункт Нивский,Мурманская область,Кандалакшский муниципальный район,"32.478522247000058","67.296874983000066","1300",./1.png
32.4910702,67.3227085300001,"64676",поселок при станции Пинозеро,Мурманская область,Кандалакшский муниципальный район,"32.491070200000024","67.322708530000057","10",./0.png
32.715531598,67.10332894,"64677",село Лувеньга,Мурманская область,Кандалакшский муниципальный район,"32.715531598000041","67.103328940000040","790",./2.png
