Регио,МО,Тип н�,Насел,Адрес,Широт,Долго,Кратк,icon_url
Челябинская область,Катав-Ивановский район,Село,Аратское,"Челябинская область, Катав-Ивановский район, с. Аратское, ул. Пролетарская, 1","54.889713","57.890868",ФАП,./0.png
Челябинская область,Коркинский район,Железнодорожная станция,Дубровка-Челябинская,"Челябинская область, Коркинский район, ж/д_ст. Дубровка-Челябинская, ул. Станционная, 3","54.953385","61.325523",ФАП,./0.png
Челябинская область,Октябрьский район,Село,Новомосковское,"Челябинская область, Октябрьский район, с. Новомосковское, ул. Октябрьская, 86","54.352741","63.063566",ФАП,./0.png
Челябинская область,Красноармейский район,Деревня,Сычево,"Челябинская область, Красноармейский район, д. Сычево, ул. Мира, 17","55.304524","61.635963",ФАП,./0.png
Челябинская область,Красноармейский район,Поселок,Петровский,"Челябинская область, Красноармейский район, п. Петровский, ул. Ленина, 23","55.227915","61.617502",ФАП,./0.png
Челябинская область,Чебаркульский район,Деревня,Темир,"Челябинская область, Чебаркульский район, д. Темир, ул. Гвардейская, 28","54.70238","60.168987",ФАП,./0.png
Челябинская область,Чебаркульский район,Поселок,Бишкиль,"Челябинская область, Чебаркульский район, п. Бишкиль, ул. Савельева, 33","54.976271","60.759153",ФАП,./0.png
Челябинская область,Саткинский район,Деревня,Петромихайловка,"Челябинская область, Саткинский район, д. Петромихайловка, ул. Садовая, 5","55.298558","58.884531",ФАП,./0.png
Челябинская область,Саткинский район,Деревня,Алексеевка,"Челябинская область, Саткинский район, д. Алексеевка, ул. Центральная, 25","55.161394","58.671504",ФАП,./0.png
Челябинская область,Красноармейский район,Поселок,Родник,"Челябинская область, Красноармейский район, п. Родник, ул. Набережная, 8","55.15125","61.942145",ФАП,./0.png
Челябинская область,Саткинский район,Поселок,Чулковка,"Челябинская область, Саткинский район, п. Чулковка, ул. Центральная, 22","55.201351","59.000459",ФАП,./0.png
Челябинская область,Катав-Ивановский район,Поселок,Лемеза,"Челябинская область, Катав-Ивановский район, п. Лемеза, ул. Лесная, 28","54.623587","57.856014",ФАП,./0.png
Челябинская область,Чебаркульский район,Деревня,Барсуки,"Челябинская область, Чебаркульский район, д. Барсуки, ул. Новая, 2","54.84782","60.640827",ФАП,./0.png
Челябинская область,Ашинский район,Поселок,Караганка,"Челябинская область, Ашинский район, п. Караганка, ул. Речная, 16","55.081514","57.70701",ФАП,./0.png
Челябинская область,Катав-Ивановский район,Село,Орловка,"Челябинская область, Катав-Ивановский район, с. Орловка, ул. Галяева, 8","54.870803","58.088534",ФАП,./0.png
Челябинская область,Саткинский район,Поселок,Малый Бердяуш,"Челябинская область, Саткинский район, п. Малый Бердяуш, ул. Береговая, 19","55.097914","59.177867",ФАП,./0.png
Челябинская область,Саткинский район,Поселок,Рудничное,"Челябинская область, Саткинский район, п. Рудничное, ул. Нахимова, 1","54.972742","58.910106",ФАП,./0.png
Челябинская область,Чебаркульский район,Поселок,Бишкиль,"Челябинская область, Чебаркульский район, п. Бишкиль, ул. ДОС-2, 80","54.982972","60.75618",ФАП,./0.png
Челябинская область,Саткинский район,Поселок,Нижняя Сатка,"Челябинская область, Саткинский район, п. Нижняя Сатка, ул. Левобережная, 44 а","55.15268","59.050432",ФАП,./0.png
Челябинская область,Брединский район,Поселок,Рымникский,"Челябинская область, Брединский район, п. Рымникский, пер. Светлый, 4","52.502414","60.156411",ФАП,./0.png
Челябинская область,Нагайбакский район,Поселок,Северный,"Челябинская область, Нагайбакский район, п. Северный, ул. Мира, 8","53.586927","60.046394",ФАП,./0.png
Челябинская область,Нагайбакский район,Поселок,Калининский,"Челябинская область, Нагайбакский район, п. Калининский, ул. Советская, 36","53.68378","59.946241",ФАП,./0.png
Челябинская область,Брединский район,Поселок,Атамановский,"Челябинская область, Брединский район, п. Атамановский, ул. Центральная, 21","52.229012","60.705299",ФАП,./0.png
Челябинская область,Увельский район,Поселок,Сухарыш,"Челябинская область, Увельский район, п. Сухарыш, ул. Центральная, 5","54.675506","61.090272",ФАП,./0.png
Челябинская область,Увельский район,Деревня,Водопойка,"Челябинская область, Увельский район, д. Водопойка, ул. Западная, 14","54.387856","61.23712",ФАП,./0.png
Челябинская область,Уйский район,Деревня,Булатово,"Челябинская область, Уйский район, д. Булатово, ул. Кульмухаметова, 20","54.561735","60.382202",ФАП,./0.png
Челябинская область,Кизильский район,Поселок,Ерлыгас,"Челябинская область, Кизильский район, п. Ерлыгас, ул. Школьная, 3/1","52.58142","59.254752",ФАП,./0.png
Челябинская область,Кизильский район,Поселок,Михайловка,"Челябинская область, Кизильский район, п. Михайловка, ул. Зеленая, 4","52.680357","59.195097",ФАП,./0.png
Челябинская область,Кизильский район,Поселок,Новоершовский,"Челябинская область, Кизильский район, п. Новоершовский, ул. Центральная, 13","52.452961","59.120375",ФАП,./0.png
Челябинская область,Увельский район,Село,Песчаное,"Челябинская область, Увельский район, с. Песчаное, ул. Мира, 2 а","54.380815","61.418885",ФАП,./0.png
Челябинская область,Увельский район,Поселок,Синий Бор,"Челябинская область, Увельский район, п. Синий Бор, ул. Центральная, 8","54.545407","61.320106",ФАП,./0.png
Челябинская область,Кизильский район,Поселок,Увальский,"Челябинская область, Кизильский район, п. Увальский, ул. Центральная, 35","52.810352","58.891744",ФАП,./0.png
Челябинская область,Кизильский район,Село,Полоцкое,"Челябинская область, Кизильский район, с. Полоцкое, ул. Мира, 21/1","52.766212","59.701683",ФАП,./0.png
Челябинская область,Кизильский район,Поселок,Новопокровский,"Челябинская область, Кизильский район, п. Новопокровский, ул. Ленина, 41","52.657","58.793577",ФАП,./0.png
Челябинская область,Кизильский район,Поселок,Грязнушинский,"Челябинская область, Кизильский район, п. Грязнушинский, ул. Советская, 25","52.548005","58.966682",ФАП,./0.png
Челябинская область,Красноармейский район,Деревня,Фроловка,"Челябинская область, Красноармейский район, д. Фроловка, ул. Солнечная, 6 а","55.108823","61.874519",ФАП,./0.png
Челябинская область,Красноармейский район,Деревня,Теренкуль,"Челябинская область, Красноармейский район, д. Теренкуль, ул. Школьная, 16","55.633877","62.309789",ФАП,./0.png
Челябинская область,Красноармейский район,Поселок,Луговой,"Челябинская область, Красноармейский район, п. Луговой, ул. Северная, 8","55.027438","61.72062",ФАП,./0.png
Челябинская область,Красноармейский район,Деревня,Усольцево,"Челябинская область, Красноармейский район, д. Усольцево, ул. Восточная, 13","55.625613","62.03371",ФАП,./0.png
Челябинская область,Увельский район,Поселок,Михири,"Челябинская область, Увельский район, п. Михири, ул. Мира, 9","54.638414","61.098995",ФАП,./0.png
Челябинская область,Увельский район,Село,Малое Шумаково,"Челябинская область, Увельский район, с. Малое Шумаково, ул. Центральная, 15","54.452051","62.064908",ФАП,./0.png
Челябинская область,Красноармейский район,Деревня,Боровое,"Челябинская область, Красноармейский район, д. Боровое, ул. Центральная, 9","55.439487","61.9906",ФАП,./0.png
Челябинская область,Красноармейский район,Село,Устьянцево,"Челябинская область, Красноармейский район, с. Устьянцево, ул. Луговая, 2","55.348432","62.031392",ФАП,./0.png
Челябинская область,Нязепетровский район,Село,Ункурда,"Челябинская область, Нязепетровский район, с. Ункурда, ул. Х.Кульман, 73","55.803504","59.395861",ФАП,./0.png
Челябинская область,Троицкий район,Поселок,Черноречье,"Челябинская область, Троицкий район, п. Черноречье, ул. Ленина, 17","54.018215","60.665917",ФАП,./0.png
Челябинская область,Нязепетровский район,Поселок,Аптрякова,"Челябинская область, Нязепетровский район, п. Аптрякова, ул. Победы, 68","55.710971","59.712751",ФАП,./0.png
Челябинская область,Нязепетровский район,Деревня,Ситцева,"Челябинская область, Нязепетровский район, д. Ситцева, ул. Ленина, 32","55.788378","59.730915",ФАП,./0.png
Челябинская область,Уйский район,Село,Кумляк,"Челябинская область, Уйский район, с. Кумляк, ул. Калинина, 3","54.353717","60.304381",ФАП,./0.png
Челябинская область,Уйский район,Деревня,Краснокаменка,"Челябинская область, Уйский район, д. Краснокаменка, ул. Новая, 56","54.603284","60.225374",ФАП,./0.png
Челябинская область,Троицкий район,Поселок,Скалистый,"Челябинская область, Троицкий район, п. Скалистый, ул. Парковая, 2 а","54.09051","61.164518",ФАП,./0.png
Челябинская область,Уйский район,Поселок,Лесной,"Челябинская область, Уйский район, п. Лесной, ул. Механическая, 45","54.338718","60.376219",ФАП,./0.png
Челябинская область,Кыштымский городской округ,Поселок,Слюдорудник,"Челябинская область, Кыштымский городской округ, п. Слюдорудник, ул. Центральная, 5","55.671615","60.369814",ФАП,./0.png
Челябинская область,Троицкий район,Поселок,Каменная Речка,"Челябинская область, Троицкий район, п. Каменная Речка, ул. Школьная, 29","54.005099","61.916031",ФАП,./0.png
Челябинская область,Уйский район,Село,Петропавловка,"Челябинская область, Уйский район, с. Петропавловка, ул. Тополиная, 3","54.169837","59.810811",ФАП,./0.png
Челябинская область,Уйский район,Деревня,Гусары,"Челябинская область, Уйский район, д. Гусары, ул. Уральская, 36 корп. 4","54.183012","60.281995",ФАП,./0.png
Челябинская область,Еткульский район,Деревня,Потапово,"Челябинская область, Еткульский район, д. Потапово, ул. Центральная, 56","54.77157","61.726477",ФАП,./0.png
Челябинская область,Еткульский район,Поселок,Новобатурино,"Челябинская область, Еткульский район, п. Новобатурино, ул. Центральная, 8","54.853786","61.350676",ФАП,./0.png
Челябинская область,Верхнеуральский район,Поселок,Горбуновский,"Челябинская область, Верхнеуральский район, п. Горбуновский, ул. Молодежная, 28","53.996514","59.748665",ФАП,./0.png
Челябинская область,Еткульский район,Село,Шибаево,"Челябинская область, Еткульский район, с. Шибаево, ул. Солнечная, 4","54.909183","61.627105",ФАП,./0.png
Челябинская область,Уйский район,Деревня,Яринка,"Челябинская область, Уйский район, д. Яринка, пер. Солнечный, 3","54.421124","59.998577",ФАП,./0.png
Челябинская область,Еткульский район,Село,Лебедевка,"Челябинская область, Еткульский район, с. Лебедевка, ул. Мира, 24","54.714505","61.965025",ФАП,./0.png
Челябинская область,Верхнеуральский район,Село,Форштадт,"Челябинская область, Верхнеуральский район, с. Форштадт, ул. Октябрьская, 5","53.890956","59.198223",ФАП,./0.png
Челябинская область,Верхнеуральский район,Поселок,Бабарыкинский,"Челябинская область, Верхнеуральский район, п. Бабарыкинский, ул. Школьная, 4","53.545188","59.307718",ФАП,./0.png
Челябинская область,Уйский район,Поселок,Октябрьский,"Челябинская область, Уйский район, п. Октябрьский, ул. Мира, 13","54.448303","59.875579",ФАП,./0.png
Челябинская область,Уйский район,Поселок,Восточный,"Челябинская область, Уйский район, п. Восточный, ул. Кировская, 6","54.587432","60.526517",ФАП,./0.png
Челябинская область,Уйский район,Поселок,Зерновой,"Челябинская область, Уйский район, п. Зерновой, ул. Ленина, 4","54.450083","60.335975",ФАП,./0.png
Челябинская область,Уйский район,Село,Белово,"Челябинская область, Уйский район, с. Белово, ул. Центральная, 22","54.423021","60.132039",ФАП,./0.png
Челябинская область,Кунашакский район,Село,Нугуманово,"Челябинская область, Кунашакский район, с. Нугуманово, ул. Труда, 9","55.492839","61.794084",ФАП,./0.png
Челябинская область,Кунашакский район,Деревня,Бурино,"Челябинская область, Кунашакский район, д. Бурино, ул. Приозерная, 34","55.931739","61.835569",ФАП,./0.png
Челябинская область,Еткульский район,Село,Писклово,"Челябинская область, Еткульский район, с. Писклово, ул. Советская, 13","54.576177","62.016229",ФАП,./0.png
Челябинская область,Еткульский район,Поселок,Приозерный,"Челябинская область, Еткульский район, п. Приозерный, ул. Школьная, 11","54.766017","61.435567",ФАП,./0.png
Челябинская область,Верхнеуфалейский городской округ,Поселок,Октябрьский,"Челябинская область, Верхнеуфалейский городской округ, п. Октябрьский, ул. Мира, 2","54.416881","62.713618",ФАП,./0.png
Челябинская область,Кунашакский район,Село,Муслюмово,"Челябинская область, Кунашакский район, с. Муслюмово, ул. Центральная, 18","55.580101","61.595943",ФАП,./0.png
Челябинская область,Верхнеуфалейский городской округ,Поселок,Черемшанка,"Челябинская область, Верхнеуфалейский городской округ, п. Черемшанка, ул. Лермонтова, 6","56.120297","60.267254",ФАП,./0.png
Челябинская область,Кунашакский район,Деревня,Большая Казакбаева,"Челябинская область, Кунашакский район, д. Большая Казакбаева, ул. Лесная, 1","55.917319","61.584364",ФАП,./0.png
Челябинская область,Кунашакский район,Деревня,Ибрагимова,"Челябинская область, Кунашакский район, д. Ибрагимова, ул. Центральная, 1","55.744743","61.180167",ФАП,./0.png
Челябинская область,Кунашакский район,Поселок,Трудовой,"Челябинская область, Кунашакский район, п. Трудовой, ул. Мира, 10","55.989341","61.735981",ФАП,./0.png
Челябинская область,Кунашакский район,Деревня,Карагайкуль,"Челябинская область, Кунашакский район, д. Карагайкуль, ул. Салавата Юлаева, 13","55.76796","61.234317",ФАП,./0.png
Челябинская область,Кунашакский район,Село,Аширово,"Челябинская область, Кунашакский район, с. Аширово, ул. Центральная, 37","55.931966","62.097616",ФАП,./0.png
Челябинская область,Верхнеуфалейский городской округ,Поселок,Силач,"Челябинская область,Верхнеуфалейский городской округ, п. Силач, ул. Клубная, 25","55.994768","60.43222",ФАП,./0.png
Челябинская область,Верхнеуфалейский городской округ,Поселок,Боровой,"Челябинская область, Верхнеуфалейский городской округ, п. Боровой, ул. Южная, 6","55.301028","61.366917",ФАП,./0.png
Челябинская область,Пластовский район,Село,Верхняя Санарка,"Челябинская область, Пластовский район, с. Верхняя Санарка, ул. Ленина, 74","54.201408","60.55811",ФАП,./0.png
Челябинская область,Верхнеуральский район,Поселок,Сурменевский,"Челябинская область, Верхнеуральский район, п. Сурменевский, ул. Советская, 76","54.044097","59.68493",ФАП,./0.png
Челябинская область,Пластовский район,Село,Верхняя Кабанка,"Челябинская область, Пластовский район, с. Верхняя Кабанка, ул. Труда, 8","54.439272","60.924282",ФАП,./0.png
Челябинская область,Пластовский район,Село,Радиомайка,"Челябинская область, Пластовский район, с. Радиомайка, ул. 8 Марта, 5","54.240284","60.409268",ФАП,./0.png
Челябинская область,Пластовский район,Село,Михайловка,"Челябинская область, Пластовский район, с. Михайловка, ул. Набережная, 54","54.427583","60.600376",ФАП,./0.png
Челябинская область,Пластовский район,Село,Кочкарь,"Челябинская область, Пластовский район, с. Кочкарь, ул. Библиотечная, 25","54.441246","60.803692",ФАП,./0.png
Челябинская область,Троицкий район,Село,Кособродка,"Челябинская область, Троицкий район, с. Кособродка, ул. Советская, 19","54.209028","60.883022",ФАП,./0.png
Челябинская область,Кизильский район,Поселок,Новинка,"Челябинская область, Кизильский район, п. Новинка, ул. Центральная, 3","52.705147","59.886871",ФАП,./0.png
Челябинская область,Троицкий район,Село,Дробышево,"Челябинская область, Троицкий район, с. Дробышево, ул. Школьная, 2","54.199248","61.664547",ФАП,./0.png
Челябинская область,Троицкий район,Поселок,Кумысное,"Челябинская область, Троицкий район, п. Кумысное, ул. Кольцевая, 10","54.189445","61.505545",ФАП,./0.png
Челябинская область,Троицкий район,Поселок,Шантарино,"Челябинская область, Троицкий район, п. Шантарино, ул. Солнечная, 14","54.115903","62.230127",ФАП,./0.png
Челябинская область,Троицкий район,Село,Карсы,"Челябинская область, Троицкий район, с. Карсы, ул. Зеленая, 63","54.248565","61.41796",ФАП,./0.png
Челябинская область,Троицкий район,Поселок,Морозкино,"Челябинская область, Троицкий район, п. Морозкино, ул. Школьная, 29","54.107812","61.647174",ФАП,./0.png
Челябинская область,Троицкий район,Поселок,Кварцитный,"Челябинская область, Троицкий район, п. Кварцитный, ул. Собко, 18","54.021563","61.745288",ФАП,./0.png
Челябинская область,Троицкий район,Поселок,Карабаново,"Челябинская область, Троицкий район, п. Карабаново, ул. Центральная, 34","54.342607","61.383985",ФАП,./0.png
