X,Y,Field1,Field2,Field3,Field4,Field5,Field6,насел,icon_url
142.735946067,46.802879198,"122463",село Мицулёвка,Сахалинская область,Анивский городской округ,"142.735946067000100","46.802879198000028","240",./2.png
142.75575794,50.6634003550001,"122464",село Зональное,Сахалинская область,Тымовский городской округ,"142.755757940000080","50.663400355000078","339",./2.png
142.627755502,50.7527383990001,"122465",село Белое,Сахалинская область,Тымовский городской округ,"142.627755502000014","50.752738399000066","140",./0.png
141.949558722,48.8429991040001,"122466",село Ольшанка,Сахалинская область,Углегорский городской округ,"141.949558722000120","48.842999104000057","98",./0.png
142.006192708,48.883462207,"122467",село Поречье,Сахалинская область,Углегорский городской округ,"142.006192708000071","48.883462207000036","223",./2.png
145.795859555,44.000000883,"122468",посёлок Горячий Пляж,Сахалинская область,Южно-Курильский городской округ,"145.795859555000106","44.000000883000041","40",./0.png
142.315342246,49.6645126700001,"122469",село Белые Ключи,Сахалинская область,Углегорский городской округ,"142.315342246000114","49.664512670000079","0",./0.png
142.844820132,49.6857957550001,"122470",село Ельники,Сахалинская область,городской округ Смирныховский,"142.844820132000109","49.685795755000072","70",./0.png
143.022167509,52.1325444820001,"122471",село Даги,Сахалинская область,городской округ Ногликский,"143.022167509000042","52.132544482000071","10",./0.png
142.649692129,46.9246808720001,"122472",село Троицкое,Сахалинская область,Анивский городской округ,"142.649692129000073","46.924680872000067","4729",./1.png
142.517204081,47.1723365730001,"122473",село Синегорск,Сахалинская область,городской округ Город Южно-Сахалинск,"142.517204081000045","47.172336573000052","2282",./1.png
142.554019205,47.141558973,"122474",село 17 километр,Сахалинская область,городской округ Город Южно-Сахалинск,"142.554019205000031","47.141558973000031","0",./0.png
142.631660014,47.104745307,"122475",село Санаторное,Сахалинская область,городской округ Город Южно-Сахалинск,"142.631660014000090","47.104745307000030","673",./2.png
142.661194128,47.0817721660001,"122476",село Ключи,Сахалинская область,городской округ Город Южно-Сахалинск,"142.661194128000034","47.081772166000064","500",./2.png
142.653177537,47.0765886130001,"122477",село Новодеревенское,Сахалинская область,городской округ Город Южно-Сахалинск,"142.653177537000033","47.076588613000069","0",./0.png
142.76181247,47.1309722820001,"122478",село Березняки,Сахалинская область,городской округ Город Южно-Сахалинск,"142.761812470000109","47.130972282000073","1067",./1.png
142.643300827,47.016687265,"122479",село Ёлочки,Сахалинская область,городской округ Город Южно-Сахалинск,"142.643300827000076","47.016687265000030","216",./2.png
142.708979917,47.048982433,"122480",село Новая Деревня,Сахалинская область,городской округ Город Южно-Сахалинск,"142.708979917000079","47.048982433000049","418",./2.png
142.673071463,46.9937629630001,"122481",село Дальнее,Сахалинская область,городской округ Город Южно-Сахалинск,"142.673071463000042","46.993762963000052","1894",./1.png
142.72958655,46.9577698620001,"122482",город Южно-Сахалинск,Сахалинская область,городской округ Город Южно-Сахалинск,"142.729586550000022","46.957769862000077","200636",./5.png
142.688114197,46.8908180870001,"122483",село Новотроицкое,Сахалинская область,Анивский городской округ,"142.688114197000118","46.890818087000071","496",./2.png
142.158917206,50.8957685030001,"122484",город Александровск-Сахалинский,Сахалинская область,городской округ Александровск-Сахалинский район,"142.158917206000069","50.895768503000056","9125",./3.png
142.216956502,50.97010727,"122485",село Арково-Берег,Сахалинская область,городской округ Александровск-Сахалинский район,"142.216956502000016","50.970107270000028","30",./0.png
155.662758429,50.8450961200001,"122486",поселок Атласово,Сахалинская область,Северо-Курильский городской округ,"155.662758429000064","50.845096120000051","4",./0.png
156.195093395,50.718596516,"122487",село Байково,Сахалинская область,Северо-Курильский городской округ,"156.195093395000072","50.718596516000048","0",./0.png
147.626761337,44.9223033810001,"122488",поселок Буревестник,Сахалинская область,Курильский городской округ,"147.626761337000062","44.922303381000063","53",./0.png
142.515357102,47.8508702720001,"122489",село Взморье,Сахалинская область,Долинский городской округ,"142.515357102000053","47.850870272000066","770",./2.png
142.625882354,48.274372816,"122490",село Восточное,Сахалинская область,Макаровский городской округ,"142.625882354000055","48.274372816000039","530",./2.png
145.526503151,43.735140836,"122491",село Головнино,Сахалинская область,Южно-Курильский городской округ,"145.526503151000043","43.735140836000028","125",./0.png
142.668896883,48.359342348,"122492",село Заозёрное,Сахалинская область,Макаровский городской округ,"142.668896883000116","48.359342348000041","20",./0.png
141.966860075,46.8612348790001,"122493",село Калинино,Сахалинская область,Холмский городской округ,"141.966860075000113","46.861234879000051","80",./0.png
142.085740077,47.8090477590001,"122494",село Неводское,Сахалинская область,Томаринский городской округ,"142.085740077000082","47.809047759000066","20",./0.png
141.992778629,47.6496630020001,"122495",село Новосёлово,Сахалинская область,Томаринский городской округ,"141.992778629000099","47.649663002000068","110",./0.png
142.817668628,47.410850171,"122496",село Стародубское,Сахалинская область,Долинский городской округ,"142.817668628000092","47.410850171000050","2400",./1.png
142.058178574,47.156487348,"122497",село Яблочное,Сахалинская область,Холмский городской округ,"142.058178574000067","47.156487348000041","2100",./1.png
142.042018057,47.0408205350001,"122498",город Холмск,Сахалинская область,Холмский городской округ,"142.042018057000064","47.040820535000080","27148",./4.png
142.020705967,46.9859164580001,"122499",село Серные Источники,Сахалинская область,Холмский городской округ,"142.020705967000026","46.985916458000077","40",./0.png
142.013169746,46.971899713,"122500",поселок Прибой,Сахалинская область,Холмский городской округ,"142.013169746000017","46.971899713000028","30",./0.png
142.005304295,46.9387464390001,"122501",село Правда,Сахалинская область,Холмский городской округ,"142.005304295000087","46.938746439000056","2034",./1.png
141.995496543,46.9151886930001,"122502",село Люблино,Сахалинская область,Холмский городской округ,"141.995496543000058","46.915188693000061","60",./0.png
141.990922156,46.8986607620001,"122503",село Зырянское,Сахалинская область,Холмский городской округ,"141.990922156000011","46.898660762000077","7",./0.png
141.989312248,47.3979320980001,"122504",село Красноярское,Сахалинская область,Холмский городской округ,"141.989312248000033","47.397932098000069","40",./0.png
141.978511061,47.4360431590001,"122505",село Чехов,Сахалинская область,Холмский городской округ,"141.978511061000063","47.436043159000064","3389",./1.png
141.965315779,47.4779163260001,"122506",село Байково,Сахалинская область,Холмский городской округ,"141.965315779000093","47.477916326000070","10",./0.png
141.966726335,47.465493581,"122507",село Новосибирское,Сахалинская область,Холмский городской округ,"141.966726335000089","47.465493581000032","250",./2.png
143.157386463,46.8592351550001,"122508",село Охотское,Сахалинская область,Корсаковский городской округ,"143.157386463000080","46.859235155000079","430",./2.png
143.126109848,46.6104860500001,"122509",село Озёрское,Сахалинская область,Корсаковский городской округ,"143.126109848000056","46.610486050000077","1700",./1.png
142.122421696,49.387802723,"122510",поселок Тельновское,Сахалинская область,Углегорский городской округ,"142.122421696000060","49.387802723000050","84",./0.png
142.125000115,49.4397864470001,"122511",село Лесогорское,Сахалинская область,Углегорский городской округ,"142.125000115000034","49.439786447000074","272",./2.png
142.782575171,46.63498013,"122512",город Корсаков,Сахалинская область,Корсаковский городской округ,"142.782575171000076","46.634980130000031","34023",./4.png
142.097008877,48.406856378,"122514",село Красногорск,Сахалинская область,Томаринский городской округ,"142.097008877000121","48.406856378000043","3470",./1.png
142.967644159,48.978095126,"122515",село Лермонтовка,Сахалинская область,Поронайский городской округ,"142.967644159000088","48.978095126000028","40",./0.png
146.828520867,43.866870211,"122516",село Малокурильское,Сахалинская область,Южно-Курильский городской округ,"146.828520867000066","43.866870211000048","1873",./1.png
141.856591903,46.6716733800001,"122517",город Невельск,Сахалинская область,Невельский городской округ,"141.856591903000094","46.671673380000072","9815",./3.png
141.929624052,48.8406950090001,"122518",село Орлово,Сахалинская область,Углегорский городской округ,"141.929624052000008","48.840695009000058","17",./0.png
142.758648245,46.6719861280001,"122519",село Первая Падь,Сахалинская область,Корсаковский городской округ,"142.758648245000018","46.671986128000071","188",./0.png
155.583614014,50.1726525030001,"122520",посёлок Подгорный,Сахалинская область,Северо-Курильский городской округ,"155.583614014000091","50.172652503000052","4",./0.png
156.115737215,50.6687010530001,"122521",город Северо-Курильск,Сахалинская область,Северо-Курильский городской округ,"156.115737215000081","50.668701053000063","2593",./1.png
145.863295971,44.026064493,"122522",посёлок городского типа Южно-Курильск,Сахалинская область,Южно-Курильский городской округ,"145.863295971000070","44.026064493000035","7825",./3.png
148.025628451,45.2724375490001,"122523",село Рейдово,Сахалинская область,Курильский городской округ,"148.025628451000102","45.272437549000074","1494",./1.png
147.847136479,45.2067893610001,"122524",село Рыбаки,Сахалинская область,Курильский городской округ,"147.847136479000028","45.206789361000062","38",./0.png
142.105133712,49.1597934650001,"122525",посёлок городского типа Шахтёрск,Сахалинская область,Углегорский городской округ,"142.105133712000111","49.159793465000064","6193",./3.png
142.063339538,49.07943383,"122526",город Углегорск,Сахалинская область,Углегорский городской округ,"142.063339538000037","49.079433830000028","8710",./3.png
141.903404225,46.7512495240001,"122527",село Ясноморское,Сахалинская область,Невельский городской округ,"141.903404225000031","46.751249524000059","150",./0.png
142.206803429,47.9885042280001,"122528",село Ильинское,Сахалинская область,Томаринский городской округ,"142.206803429000047","47.988504228000068","686",./2.png
142.815039768,46.6493165160001,"122529",село Раздольное,Сахалинская область,Корсаковский городской округ,"142.815039768000020","46.649316516000056","400",./2.png
142.789493795,47.0309621310001,"122530",поселок Уюн,Сахалинская область,городской округ Город Южно-Сахалинск,"142.789493795000112","47.030962131000081","1",./0.png
143.563218648,51.110477357,"122531",село Комрво,Сахалинская область,городской округ Ногликский,"143.563218648000088","51.110477357000036","0",./0.png
142.16796738,50.3318786620001,"122532",поселок Комсомольский,Сахалинская область,городской округ Александровск-Сахалинский район,"142.167967380000050","50.331878662000065","2000",./1.png
142.501311322,46.7590256,"122533",село Благовещенское,Сахалинская область,Анивский городской округ,"142.501311322000106","46.759025600000029","3",./0.png
