X,Y,Field1,Field2,Field3,Field4,Field5,Field6,насел,icon_url
84.7651697590001,55.434962721,"35839",деревня Юльяновка,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"84.765169759000059","55.434962721000034","140",./0.png
84.753790402,55.6131519520001,"35841",поселок Разъезд 14 километр,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"84.753790402000050","55.613151952000067","40",./0.png
84.758176007,55.468896913,"35843",поселок Разъезд 31 километр,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"84.758176007000031","55.468896913000037","80",./0.png
85.060918804,54.7840804750001,"36027",село Журавлёво,Кемеровская область — Кузбасс,Промышленновский муниципальный округ,"85.060918804000039","54.784080475000053","1100",./1.png
84.7844999070001,55.5355210550001,"36805",разъезд 23-й Километр,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"84.784499907000054","55.535521055000061","0",./0.png
77.2956872880001,54.3642349770001,"73624",город Купино,Новосибирская область,Купинский муниципальный район,"77.295687288000067","54.364234977000081","13781",./2.png
78.3419251620001,55.3504131670001,"73625",город Барабинск,Новосибирская область,Барабинский муниципальный район,"78.341925162000052","55.350413167000056","28704",./2.png
78.3111120670001,55.4459737700001,"73626",город Куйбышев,Новосибирская область,Куйбышевский муниципальный район,"78.311112067000067","55.445973770000080","44246",./2.png
80.2830472800001,55.1944796820001,"73627",город Каргат,Новосибирская область,Каргатский муниципальный район,"80.283047280000062","55.194479682000065","9519",./3.png
80.9632899050001,55.0912607540001,"73628",город Чулым,Новосибирская область,Чулымский муниципальный район,"80.963289905000067","55.091260754000075","11270",./2.png
83.372206244,54.228418113,"73629",город Черепаново,Новосибирская область,Черепановский муниципальный район,"83.372206244000040","54.228418113000032","19612",./2.png
78.0423945050001,53.734299031,"73630",город Карасук,Новосибирская область,Карасукский муниципальный район,"78.042394505000061","53.734299031000035","27196",./2.png
84.3854514400001,55.672004202,"73631",город Болотное,Новосибирская область,Болотнинский муниципальный район,"84.385451440000054","55.672004202000039","15629",./2.png
84.4028734510001,55.2380178600001,"73632",город Тогучин,Новосибирская область,Тогучинский муниципальный район,"84.402873451000062","55.238017860000070","21159",./2.png
75.971986228,55.2192230680001,"73633",город Татарск,Новосибирская область,Татарский муниципальный район,"75.971986228000048","55.219223068000076","23956",./2.png
83.822324694,55.4652403810001,"73634",рабочий посёлок Станционно-Ояшинский,Новосибирская область,Мошковский муниципальный район,"83.822324694000031","55.465240381000058","4893",./1.png
83.608697417,55.305325784,"73635",рабочий посёлок Мошково,Новосибирская область,Мошковский муниципальный район,"83.608697417000030","55.305325784000047","9856",./3.png
83.8981274380001,55.11891781,"73636",рабочий посёлок Горный,Новосибирская область,Тогучинский муниципальный район,"83.898127438000074","55.118917810000028","9164",./3.png
78.661856415,54.702485247,"73637",село Здвинск,Новосибирская область,Здвинский муниципальный район,"78.661856415000045","54.702485247000027","4921",./1.png
82.2077544750001,55.0213925210001,"73638",рабочий посёлок Коченёво,Новосибирская область,Коченёвский муниципальный район,"82.207754475000058","55.021392521000053","16956",./2.png
82.4390228670001,54.9946321620001,"73639",рабочий посёлок Чик,Новосибирская область,Коченёвский муниципальный район,"82.439022867000062","54.994632162000073","5189",./3.png
81.899573817,54.3671491160001,"73640",рабочий посёлок Ордынское,Новосибирская область,Ордынский муниципальный район,"81.899573817000032","54.367149116000064","9727",./3.png
83.3201379230001,54.3623599840001,"73641",рабочий посёлок Дорогино,Новосибирская область,Черепановский муниципальный район,"83.320137923000061","54.362359984000079","3834",./1.png
83.330106298,54.29987694,"73642",рабочий посёлок Посевная,Новосибирская область,Черепановский муниципальный район,"83.330106298000032","54.299876940000047","4253",./1.png
79.2386092030001,53.9838185680001,"73643",рабочий посёлок Краснозёрское,Новосибирская область,Краснозерский муниципальный район,"79.238609203000067","53.983818568000061","9216",./3.png
82.3127285200001,53.78947572,"73644",рабочий посёлок Сузун,Новосибирская область,Сузунский муниципальный район,"82.312728520000064","53.789475720000041","15491",./2.png
84.210671066,54.3451400500001,"73645",рабочий посёлок Маслянино,Новосибирская область,Маслянинский муниципальный район,"84.210671066000032","54.345140050000055","12807",./2.png
76.7613865100001,55.309171469,"73646",рабочий посёлок Чаны,Новосибирская область,Чановский муниципальный район,"76.761386510000079","55.309171469000034","8229",./3.png
83.4565808780001,55.0735460240001,"73647",поселок Михайловский,Новосибирская область,Новосибирский муниципальный район,"83.456580878000068","55.073546024000052","10",./0.png
83.7808803930001,55.781164549,"73648",деревня Усть-Тула,Новосибирская область,Болотнинский муниципальный район,"83.780880393000075","55.781164549000039","1",./0.png
82.417099648,55.817305284,"73649",деревня Орловка,Новосибирская область,Колыванский муниципальный район,"82.417099648000033","55.817305284000042","10",./0.png
82.479237121,55.8371903030001,"73650",деревня Ершовка,Новосибирская область,Колыванский муниципальный район,"82.479237121000040","55.837190303000057","70",./0.png
75.4029796660001,55.7083961010001,"73651",деревня Дмитриевка (Черные Кочки),Новосибирская область,Усть-Таркский муниципальный район,"75.402979666000078","55.708396101000062","120",./0.png
75.133877048,55.707218685,"73652",деревня Покровка,Новосибирская область,Усть-Таркский муниципальный район,"75.133877048000045","55.707218685000043","101",./0.png
75.2702177780001,55.7008683880001,"73653",посёлок Николо-Гавриловка,Новосибирская область,Усть-Таркский муниципальный район,"75.270217778000074","55.700868388000060","150",./0.png
75.298560233,55.845169092,"73654",деревня Резино,Новосибирская область,Усть-Таркский муниципальный район,"75.298560233000046","55.845169092000049","190",./0.png
