X,Y,Field1,Field2,Field3,Field4,Field5,Field6,насел,icon_url
45.414739862,48.4946792920001,"6601",поселок Сенной,Астраханская область,Ахтубинский муниципальный район,"45.414739862000033","48.494679292000058","4",./0.png
43.239730181,50.0708497090001,"13454",город Михайловка,Волгоградская область,городской округ Город Михайловка,"43.239730181000027","50.070849709000072","58407",./1.png
42.7386487420001,47.924419609,"13455",хутор Минаев,Волгоградская область,Чернышковский муниципальный район,"42.738648742000066","47.924419609000040","10",./0.png
42.9892261370001,47.832222976,"13456",хутор Весёлый,Волгоградская область,Котельниковский муниципальный район,"42.989226137000060","47.832222976000025","848",./2.png
42.982311248,47.6779311540001,"13457",хутор Майоровский,Волгоградская область,Котельниковский муниципальный район,"42.982311248000030","47.677931154000078","590",./2.png
42.8154558910001,47.76585263,"13458",станица Нагавская,Волгоградская область,Котельниковский муниципальный район,"42.815455891000056","47.765852630000040","790",./2.png
42.6533387700001,47.9223226280001,"13459",хутор Семенов,Волгоградская область,Чернышковский муниципальный район,"42.653338770000062","47.922322628000074","4",./0.png
42.7152081730001,47.91018216,"13460",хутор Комаров,Волгоградская область,Чернышковский муниципальный район,"42.715208173000065","47.910182160000033","40",./0.png
43.2694051830001,47.9817462240001,"13461",хутор Сазонов,Волгоградская область,Котельниковский муниципальный район,"43.269405183000060","47.981746224000062","60",./0.png
43.4134715180001,47.9755817070001,"13462",хутор Водянский,Волгоградская область,Октябрьский муниципальный район,"43.413471518000051","47.975581707000060","260",./2.png
43.3311909600001,47.983795898,"13463",хутор Дорофеевский,Волгоградская область,Котельниковский муниципальный район,"43.331190960000072","47.983795898000039","320",./2.png
43.0830070740001,47.9451785300001,"13464",хутор Чиганаки,Волгоградская область,Котельниковский муниципальный район,"43.083007074000079","47.945178530000078","400",./2.png
43.0643278860001,47.898364987,"13465",хутор Красноярский,Волгоградская область,Котельниковский муниципальный район,"43.064327886000058","47.898364987000036","1600",./3.png
43.1004222880001,47.848286886,"13466",хутор Нижнеяблочный,Волгоградская область,Котельниковский муниципальный район,"43.100422288000061","47.848286886000039","1200",./3.png
43.4825438020001,47.842828679,"13467",посёлок Равнинный,Волгоградская область,Котельниковский муниципальный район,"43.482543802000066","47.842828679000036","720",./2.png
43.085234703,47.739047729,"13468",хутор Сафронов,Волгоградская область,Котельниковский муниципальный район,"43.085234703000026","47.739047729000049","160",./0.png
43.0265577150001,47.7163867300001,"13469",хутор Похлёбин,Волгоградская область,Котельниковский муниципальный район,"43.026557715000081","47.716386730000067","270",./2.png
43.3552213190001,47.7277429850001,"13470",посёлок при станции Гремячая,Волгоградская область,Котельниковский муниципальный район,"43.355221319000066","47.727742985000077","30",./0.png
43.473911591,47.699819533,"13471",хутор Пимено-Черни,Волгоградская область,Котельниковский муниципальный район,"43.473911591000046","47.699819533000039","840",./2.png
43.114207578,47.6840154,"13472",хутор Захаров,Волгоградская область,Котельниковский муниципальный район,"43.114207578000048","47.684015400000078","500",./2.png
43.4274998280001,47.683265422,"13473",хутор Нижние Черни,Волгоградская область,Котельниковский муниципальный район,"43.427499828000066","47.683265422000034","390",./2.png
43.457202029,47.9898531310001,"13474",хутор Чиков,Волгоградская область,Октябрьский муниципальный район,"43.457202029000030","47.989853131000075","370",./2.png
43.193951429,47.817637973,"13475",хутор Верхнеяблочный,Волгоградская область,Котельниковский муниципальный район,"43.193951429000037","47.817637973000046","350",./2.png
43.2193048180001,48.0052929720001,"13476",хутор Генераловский,Волгоградская область,Котельниковский муниципальный район,"43.219304818000069","48.005292972000063","1055",./3.png
43.264439522,48.005031752,"13477",хутор Новоаксайский,Волгоградская область,Октябрьский муниципальный район,"43.264439522000032","48.005031752000036","910",./2.png
43.7691658,47.9500010690001,"13478",село Жутово 1-е,Волгоградская область,Октябрьский муниципальный район,"43.769165800000053","47.950001069000052","650",./2.png
43.8070333060001,47.9337264150001,"13479",село Ковалёвка,Волгоградская область,Октябрьский муниципальный район,"43.807033306000051","47.933726415000081","360",./2.png
43.808174061,47.9904477090001,"13480",село Каменка,Волгоградская область,Октябрьский муниципальный район,"43.808174061000045","47.990447709000080","170",./0.png
43.988962773,47.8997729430001,"13481",село Перегрузное,Волгоградская область,Октябрьский муниципальный район,"43.988962773000026","47.899772943000073","645",./2.png
43.6590095180001,47.847906967,"13482",посёлок Терновой,Волгоградская область,Котельниковский муниципальный район,"43.659009518000062","47.847906967000029","220",./2.png
43.7539178390001,47.8278293810001,"13483",село Самохино,Волгоградская область,Октябрьский муниципальный район,"43.753917839000053","47.827829381000072","260",./2.png
43.5303000110001,47.7951148750001,"13484",хутор Небыков,Волгоградская область,Котельниковский муниципальный район,"43.530300011000065","47.795114875000081","150",./0.png
43.863763127,47.803016492,"13485",село Жутово 2-е,Волгоградская область,Октябрьский муниципальный район,"43.863763127000027","47.803016492000040","890",./2.png
43.6233833910001,47.980293992,"13486",хутор Антонов,Волгоградская область,Октябрьский муниципальный район,"43.623383391000061","47.980293992000043","1551",./3.png
43.664687708,47.6882671750001,"13487",хутор Дарганов,Волгоградская область,Котельниковский муниципальный район,"43.664687708000031","47.688267175000078","140",./0.png
44.049087318,47.9817189980001,"13488",село Шелестово,Волгоградская область,Октябрьский муниципальный район,"44.049087318000034","47.981718998000076","910",./2.png
42.961540922,47.5125802840001,"13489",хутор Васильевский,Волгоградская область,Котельниковский муниципальный район,"42.961540922000040","47.512580284000080","30",./0.png
43.0357588590001,47.6183966020001,"13490",хутор Семичный,Волгоградская область,Котельниковский муниципальный район,"43.035758859000055","47.618396602000075","930",./2.png
