X,Y,Field1,Field2,Field3,Field4,Field5,Field6,насел,icon_url
43.645620245,51.9275609960001,"120468",село Полухино,Саратовская область,Аркадакский муниципальный район,"43.645620245000032","51.927560996000068","13",./0.png
43.7382830540001,51.9835492920001,"120469",село Мещеряковка,Саратовская область,Аркадакский муниципальный район,"43.738283054000078","51.983549292000077","202",./1.png
43.7531949840001,51.9214384910001,"120470",деревня Обливное,Саратовская область,Аркадакский муниципальный район,"43.753194984000061","51.921438491000060","24",./0.png
43.7053607130001,51.9142483,"120471",село Львовка,Саратовская область,Аркадакский муниципальный район,"43.705360713000061","51.914248300000054","360",./1.png
43.639783541,51.913646584,"120472",село Крутец,Саратовская область,Аркадакский муниципальный район,"43.639783541000043","51.913646584000048","129",./0.png
43.7926806560001,51.8807383020001,"120473",село Ивановка,Саратовская область,Аркадакский муниципальный район,"43.792680656000073","51.880738302000054","584",./1.png
43.9008452160001,51.9575336340001,"120474",посёлок Чапушка,Саратовская область,Аркадакский муниципальный район,"43.900845216000050","51.957533634000072","7",./0.png
43.8514804160001,51.8742989780001,"120475",деревня Григорьевка,Саратовская область,Аркадакский муниципальный район,"43.851480416000072","51.874298978000070","52",./0.png
43.6831580400001,51.960735147,"120476",деревня Натальино,Саратовская область,Аркадакский муниципальный район,"43.683158040000080","51.960735147000037","24",./0.png
43.837290513,51.818773879,"120477",деревня Дубовая,Саратовская область,Аркадакский муниципальный район,"43.837290513000028","51.818773879000048","0",./0.png
43.758874226,51.7557693380001,"120478",посёлок Шебалов,Саратовская область,Аркадакский муниципальный район,"43.758874226000046","51.755769338000050","229",./1.png
43.902485524,51.678616693,"120479",село Софьино,Саратовская область,Аркадакский муниципальный район,"43.902485524000042","51.678616693000038","259",./1.png
43.8251550030001,51.6994885020001,"120480",село Баландинка,Саратовская область,Аркадакский муниципальный район,"43.825155003000077","51.699488502000065","62",./0.png
43.785157208,51.6739506230001,"120481",село Ольгино,Саратовская область,Аркадакский муниципальный район,"43.785157208000044","51.673950623000053","60",./0.png
43.7089565730001,51.727062109,"120482",село Новосельское,Саратовская область,Аркадакский муниципальный район,"43.708956573000080","51.727062109000030","702",./1.png
43.6898112220001,51.873656209,"120483",село Ольгино,Саратовская область,Аркадакский муниципальный район,"43.689811222000060","51.873656209000046","3",./0.png
43.596698222,51.862976431,"120484",село Росташи,Саратовская область,Аркадакский муниципальный район,"43.596698222000043","51.862976431000050","975",./1.png
43.6458176460001,51.8264027480001,"120485",село Грачёвка,Саратовская область,Аркадакский муниципальный район,"43.645817646000069","51.826402748000078","468",./1.png
43.7534647940001,51.8282908470001,"120486",поселок Осиновка,Саратовская область,Аркадакский муниципальный район,"43.753464794000081","51.828290847000062","12",./0.png
43.6382750240001,51.74343694,"120487",село Ленино,Саратовская область,Балашовский муниципальный район,"43.638275024000052","51.743436940000038","107",./0.png
43.6167749470001,51.7107328340001,"120488",село Львовка,Саратовская область,Балашовский муниципальный район,"43.616774947000067","51.710732834000055","253",./1.png
43.553184822,51.962562769,"120489",посёлок Октябрьский,Саратовская область,Аркадакский муниципальный район,"43.553184822000048","51.962562769000044","262",./1.png
43.5674363620001,51.6764079700001,"120490",село Безлесное,Саратовская область,Балашовский муниципальный район,"43.567436362000080","51.676407970000071","25",./0.png
44.1149042320001,51.930333497,"120491",село Гривки,Саратовская область,Екатериновский муниципальный район,"44.114904232000072","51.930333497000049","131",./0.png
